2	34.73
3	34.73
4	34.73
5	34.73
6	34.73
7	34.73
8	34.73
9	34.73
10	34.73
11	34.73
12	34.72
13	34.72
14	34.73
15	34.73
16	34.73
17	34.73
18	34.73
19	34.72
20	34.71
21	34.71
22	34.71
23	34.73
24	34.66
25	34.49
26	34.49
27	34.68
28	34.82
29	34.73
30	34.53
31	34.57
32	34.58
33	34.51
34	34.63
35	34.72
36	34.79
37	34.88
38	34.95
39	34.92
40	34.93
41	34.9
42	34.89
43	34.91
44	34.91
45	34.76
46	34.79
47	34.86
48	34.85
49	34.86
50	34.88
51	34.92
52	35.04
53	35.08
54	35.07
55	35.08
56	35.05
57	35.08
58	35.08
59	35.06
60	35.04
61	35.04
62	35.05
63	35.06
64	35.05
65	35.05
66	35.04
67	35.05
68	35.03
69	34.98
70	34.98
71	34.98
72	34.97
73	34.99
74	34.99
75	34.99
76	34.98
77	34.99
78	34.98
79	35
80	35.02
81	35.01
82	35.02
83	34.98
84	34.9
85	34.88
86	34.89
87	34.91
88	34.92
89	34.93
90	34.99
91	34.99
92	34.97
93	34.96
94	34.97
95	34.97
96	34.99
97	35.01
98	35.08
99	35.09
100	35.1
101	35.11
102	35.1
103	35.11
104	35.1
105	35.1
106	35.11
107	35.1
108	35.09
109	35.07
110	35.06
111	35.06
112	35.08
113	35.12
114	35.12
115	35.13
116	35.12
117	35.13
118	35.1
119	35.06
120	35.05
121	35.09
122	35.09
123	35.09
124	35.11
125	35.1
126	35.09
127	35.1
128	35.13
129	35.22
130	35.78
131	35.82
132	35.54
133	35.56
134	35.17
135	35.08
136	35.08
137	35.06
138	35.07
139	35.11
140	35.16
141	35.19
142	35.19
143	35.19
144	35.15
145	35.16
146	35.13
147	35.09
148	35.08
149	35.08
150	35.1
151	35.12
152	35.12
153	35.13
154	35.14
155	35.09
156	35.08
157	35.06
158	35.08
159	35.1
160	35.1
161	35.08
162	35.08
163	35.09
164	35.1
165	35.08
166	35.08
167	35.08
168	35.08
169	35.08
170	35.08
171	35.08
172	35.08
173	35.08
174	35.08
175	35.08
176	35.08
177	35.09
178	35.11
179	35.1
180	35.12
181	35.13
182	35.14
183	35.16
184	35.14
185	35.1
186	35.1
187	35.12
188	35.15
189	35.14
190	35.11
191	35.11
192	35.13
193	35.15
194	35.17
195	35.15
196	35.13
197	35.12
198	35.15
199	35.18
200	35.18
201	35.19
202	35.16
203	35.16
204	35.18
205	35.18
206	35.17
207	35.16
208	35.17
209	35.18
210	35.19
211	35.19
212	35.19
213	35.19
214	35.19
215	35.2
216	35.19
217	35.18
218	35.2
219	35.2
220	37.878
221	40.691
222	41.111
223	39.53
224	39.17
225	40.203
226	39.21
227	39.795
228	41.113
229	42.291
230	42.616
231	43.171
232	43.295
233	43.461
234	41.442
235	41.755
236	41.128
237	40.865
238	40.476
239	37.452
240	35.189
241	34.946
242	34.994
243	35.089
244	35.623
245	35.958
246	35.437
247	35.329
248	35.377
249	36.196
250	37.553
251	37.455
252	37.434
253	37.868
254	38.716
255	38.873
256	39.001
257	40.493
258	40.105
259	40.929
260	42.722
261	41.976
262	42.473
263	42.842
264	43.455
265	45.64
266	48.237
267	48.288
268	49.026
269	54.5
270	62.17
271	65.558
272	66.917
273	65.589
274	64.824
275	62.726
276	63.779
277	65.127
278	73.971
279	84.105
280	90.441
281	101.623
282	119.8
283	120.364
284	106.225
285	103.034
286	99.923
287	94.645
288	106.236
289	129.027
290	150
291	168.298
292	172.243
293	163.568
294	154.013
295	142.283
296	154.362
297	151.66
298	158.533
299	181.483
300	183.683
301	176.864
302	179.553
303	178.203
304	170.066
305	167.293
306	164.25
307	164.867
308	163.168
309	144.311
310	142.691
311	142.565
312	139.279
313	131.695
314	130.94
315	132.676
316	127.91
317	126.913
318	125.684
319	117.866
320	110.055
321	114.098
322	116.095
323	130.341
324	133.674
325	132.306
326	136.163
327	148.339
328	149.184
329	146.536
330	140.828
331	143.383
332	145.009
333	149.334
334	158.848
335	162.132
336	160.48
337	173.207
338	178.36
339	183.771
340	175.323
341	176.19
342	183.761
343	188.569
344	206.455
345	212.212
346	227.432
347	207.082
348	207.895
349	226.986
350	245.59
351	242.348
352	239.174
353	257.738
354	279.36
355	295.009
356	300.793
357	354.498
358	390.959
359	391.518
360	463.666
361	674.58
362	665.893
363	554.276
364	516.71
365	514.268
366	600.786
367	645.75
368	626.36
369	673.941
370	662.27
371	623.875
372	596.712
373	557.813
374	500.8
375	499.693
376	496.625
377	480.316
378	460.5
379	409.284
380	410.24
381	443.773
382	437.68
383	413.405
384	410.119
385	384.163
386	374.458
387	330.413
388	350.335
389	334.505
390	314.961
391	337.895
392	363.413
393	438.15
394	422.786
395	415.114
396	444.776
397	481.838
398	493.488
399	420.707
400	433.171
401	437.393
402	413.148
403	422.645
404	416.205
405	412.245
406	394.245
407	381.016
408	388.06
409	370.735
410	386.038
411	394.743
412	381.371
413	376.957
414	378.314
415	347.598
416	347.677
417	340.945
418	340.217
419	341.286
420	319.622
421	302.852
422	299.833
423	303.205
424	324.883
425	316.395
426	316.298
427	317.202
428	330.131
429	323.764
430	326.093
431	325.548
432	321.985
433	345.561
434	339.053
435	346.095
436	340.716
437	342.325
438	342.798
439	348.554
440	376.29
441	418.152
442	423.863
443	396.983
444	391.595
445	408.524
446	401.045
447	408.848
448	439.665
449	461.65
450	449.282
451	450.33
452	460.988
453	460.12
454	465.764
455	468.14
456	487.079
457	477.758
458	442.124
459	443.491
460	451.558
461	451.32
462	451.657
463	437.452
464	431.064
465	413.439
466	406.39
467	419.966
468	419.248
469	404.445
470	387.973
471	390.274
472	384.72
473	371.35
474	367.727
475	375.21
476	365.548
477	361.798
478	366.8
479	394.361
480	409.655
481	410.118
482	416.543
483	393.661
484	374.929
485	368.855
486	352.657
487	361.82
488	394.861
489	389.56
490	381.333
491	381.866
492	378.161
493	384.591
494	363.748
495	363.39
496	358.055
497	357.117
498	366.36
499	368.013
500	356.721
501	348.46
502	358.826
503	359.96
504	361.875
505	354.436
506	353.853
507	344.641
508	338.728
509	337.039
510	340.784
511	352.452
512	343.603
513	345.3
514	344.277
515	334.924
516	334.657
517	328.993
518	329.31
519	329.974
520	341.948
521	367.045
522	371.914
523	392.034
524	379.795
525	355.561
526	364.005
527	373.939
528	383.243
529	387.11
530	381.658
531	384
532	377.908
533	381.343
534	385.714
535	385.45
536	380.207
537	391.348
538	390.164
539	384.377
540	379.48
541	378.738
542	376.745
543	381.82
544	391.339
545	385.231
546	387.618
547	386.138
548	383.502
549	382.931
550	383.202
551	385.209
552	387.445
553	398.695
554	404.919
555	396.512
556	392.87
557	391.99
558	385.245
559	383.457
560	387.51
561	383.29
562	380.909
563	377.869
564	369.338
565	355.025
566	346.4
567	352.311
568	344.707
569	344.1
570	340.805
571	323.78
572	323.998
573	322.616
574	324.863
575	306.345
576	288.776
577	289.264
578	297.743
579	295.87
580	308.558
581	298.971
582	292.223
583	292.874
584	284.228
585	288.661
586	296.595
587	294.243
588	291.357
589	287.333
590	287.495
591	286.243
592	282.62
593	276.932
594	261.402
595	256.198
596	256.936
597	264.47
598	311.562
599	293.65
600	283.743
601	284.59
602	300.855
603	286.704
604	279.961
605	275.293
606	285.368
607	282.152
608	274.523
609	273.676
610	270.405
611	265.989
612	271.892
613	265.934
614	262.018
615	263.273
616	260.75
617	272.057
618	270.738
619	267.707
620	272.657
621	282.478
622	283.322
623	276.248
624	275.992
625	281.764
626	295.683
627	294.353
628	302.862
629	314.48
630	321.536
631	313.567
632	310.045
633	318.8
634	316.748
635	319.255
636	333.3
637	356.864
638	359.575
639	341.564
640	328.208
641	355.405
642	356.912
643	350.765
644	358.993
645	378.859
646	379.093
647	390.2
648	407.674
649	414.495
650	404.73
651	405.976
652	404.85
653	383.953
654	391.78
655	398.441
656	400.133
657	405.402
658	420.21
659	439.059
660	442.974
661	424.08
662	423.43
663	434.355
664	429.14
665	422.903
666	430.302
667	424.745
668	437.773
669	455.936
670	470.107
671	476.668
672	509.423
673	549.433
674	555.518
675	557.215
676	611.853
677	676.769
678	597.898
679	633.093
680	631.557
681	600.15
682	586.648
683	626.825
684	629.513
685	630.352
686	665.103
687	655.891
688	680.008
689	668.31
690	655.714
691	665.266
692	664.53
693	710.645
694	754.48
695	808.311
696	803.618
697	887.784
698	924.283
699	971.055
700	911.6
701	889.125
702	889.536
703	941.167
704	840.388
705	824.92
706	812.815
707	757.85
708	819.94
709	857.726
710	939.763
711	925.989
712	892.663
713	926.855
714	947.807
715	934.272
716	949.5
717	996.443
718	1043.511
719	1126.119
720	1135.012
721	1119.575
722	1095.8
723	1115.554
724	1148.475
725	1204.321
726	1232.382
727	1196
728	1213.464
729	1271.461
730	1343.19
731	1371.784
732	1393.512
733	1360.475
734	1371.313
735	1422.848
736	1474.431
737	1512.188
738	1528.38
739	1568.526
740	1759.5
741	1780.648
742	1667.893
743	1735.977
744	1652.725
745	1656.095
746	1743.095
747	1675.057
748	1648.539
749	1585.114
750	1595.632
751	1592.784
752	1625.682
753	1741.925
754	1746.348
755	1724.352
756	1687.342
757	1671.886
758	1630.688
759	1591.013
760	1485.905
761	1416.143
762	1342.7
763	1284.348
764	1345.048
765	1348.464
766	1314.402
767	1277.417
768	1221.588
769	1243.068
770	1298.713
771	1336.56
772	1299.175
773	1288.913
774	1277.857
775	1312.989
776	1297.005
777	1241.33
778	1223.565
779	1176.413
780	1200.44
781	1249.333
782	1231.1
783	1180.636
784	1198.253
785	1197.684
786	1182.248
787	1131.58
788	1117.525
789	1124.905
790	1157.123
791	1088.388
792	1068.317
793	1095.655
794	1194.893
795	1246.312
796	1241.452
797	1259.755
798	1273.58
799	1337.429
800	1340.861
801	1326.618
802	1268.929
803	1240.293
804	1152.165
805	1192.648
806	1233.39
807	1231.063
808	1267.15
809	1245.25
810	1261.277
811	1235.1
812	1281.72
813	1317.045
814	1280.677
815	1283.189
816	1265.674
817	1332.809
818	1333.775
819	1325.562
820	1335.332
821	1303.618
822	1282.126
823	1238.064
824	1201.859
825	1199.198
826	1214.726
827	1221.275
828	1249.887
829	1291.63
830	1319.755
831	1302.286
832	1287.65
833	1282.46
834	1358.488
835	1414.611
836	1497.102
837	1510.336
838	1494.765
839	1471.921
840	1480.025
841	1560.668
842	1598.818
843	1593.764
844	1680.03
845	1715.697
846	1734.032
847	1840.807
